Ref,Period,Ref_Period,"Cash, Demand & Fixed Deposits",Cash and Demand Deposits,Commercial Paper and Corporate Bonds,Fixed and Time Deposits,Guaranteed Funds,Immovable Property,Kenya Government Securities,Offshore Investments,Property Unit Trusts,Quoted Equity,Unquoted Equity,"Cash, Demand & Fixed Deposits - Income",Commercial Paper and Corporate Bonds - Income,Fixed and Time Deposits - Income,Guaranteed Funds - Income,Immovable Property - Income,Kenya Government Securities - Income,Offshore Investments - Income,Property Unit Trusts - Income,Quoted Equity - Income,Unquoted Equity - Income,"Cash, Demand & Fixed Deposit- RR",Commercial Paper and Corporate Bonds - RR,Guaranteed Funds - RR,Immovable Property - RR,Kenya Government Securities - RR,Offshore Investments - RR,Property Unit Trusts - RR,Quoted Equity - RR,Unquoted Equity - RR
715,Dec-15,715 42339,17463432,0,13679114,17463432,0,0,76594486,0,0,40332300,0,952627,1859000,0,0,0,8726932,0,0,1753756,0,0.05,0.14,0.00,0.00,0.11,0.00,0.00,0.04,0.00
715,Dec-16,715 42705,7331182,0,11038774,7331182,0,0,107589686,0,0,35300241,0,528603,1460226,0,0,0,12635597,0,0,2339013,0,0.07,0.13,0.00,0.00,0.12,0.00,0.00,0.07,0.00
715,Jun-17,715 42887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
715,Dec-17,715 43070,16672186,0,10021418,16672186,0,0,126709594,0,0,43760003,0,836494,1316451,0,0,0,14153587,0,0,2302398,0,0.05,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
715,Dec-18,715 43435,11307064,0,10027935,11307064,0,0,143613007,0,0,40388426,0,720308,1263618,0,0,0,15672301,0,0,2178644,0,0.06,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
715,Dec-19,715 43800,63251376,0,4869466,63251376,0,0,128105100,0,0,48519578,0,1792129,1005035,0,0,0,16622260,0,0,2781329,0,0.03,0.21,0.00,0.00,0.13,0.00,0.00,0.06,0.00
715,Dec-20,715 44166,65035890,0,0,65035890,0,0,119269788,0,0,37102102,0,3869128,278504,0,0,0,14407559,0,0,1602372,0,0.06,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.00
715,Dec-21,715 44531,0,0,0,0,0,0,0,0,0,0,0,1001108,0,0,0,0,9432716,0,0,531035,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
717,Dec-14,717 41974,29679602,0,49552059,29679602,0,0,176502470,0,0,128345851,0,1310574,5087486.8,0,0,0,19672369,0,0,4354552,0,0.04,0.10,0.00,0.00,0.11,0.00,0.00,0.03,0.00
717,Dec-15,717 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
717,Dec-16,717 42705,22175784,0,43883350,22175784,0,0,272110535,0,0,89394250,0,1312767,4274948,0,0,0,30302431,0,0,6409327,0,0.06,0.10,0.00,0.00,0.11,0.00,0.00,0.07,0.00
717,Dec-17,717 43070,22870099,0,32445848,22870099,0,0,341477237,0,0,110777650,0,1085098,4606271,0,0,0,33339213,0,0,5792346,0,0.05,0.14,0.00,0.00,0.10,0.00,0.00,0.05,0.00
717,Dec-18,717 43435,8130731,0,31704961,8130731,0,0,407964717,0,0,109876721,0,2891768,2008768,0,0,0,43843641,0,0,6006003,0,0.36,0.06,0.00,0.00,0.11,0.00,0.00,0.05,0.00
717,Dec-19,717 43800,30706986,30706986,13559935,0,0,0,460719832,0,0,136484652,0,1046276,3122648,0,0,0,49552530,0,0,7839655,0,0.03,0.23,0.00,0.00,0.11,0.00,0.00,0.06,0.00
717,Dec-20,717 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
717,Dec-21,717 44531,0,0,0,0,0,0,640323374,0,0,138113610,0,3226137,0,0,0,0,68189519,0,0,4892237,0,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.04,0.00
717,Jun-22,717 44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
717,Dec-22,717 44896,94069286,0,0,94069286,0,0,614607191,0,0,106733210,0,5209869,0,0,0,0,78286115,0,0,7623755,0,0.06,0.00,0.00,0.00,0.13,0.00,0.00,0.07,0.00
719,Dec-13,719 41609,0,0,11796212,0,0,0,72918310,0,0,78699272,0,1414923,1306251,0,0,0,8638021,0,0,7897310,0,0.00,0.11,0.00,0.00,0.12,0.00,0.00,0.10,0.00
719,Dec-14,719 41974,67989562,0,27517530,67989562,0,0,68560196,0,0,80490355,0,4161373,2719492,0,0,0,7390613,0,0,2773519,0,0.06,0.10,0.00,0.00,0.11,0.00,0.00,0.03,0.00
719,Dec-15,719 42339,50357167,0,12718546,50357167,0,0,98470335,0,0,70144186,0,4995545,2774195,0,0,0,12936583,0,0,3267436,0,0.10,0.22,0.00,0.00,0.13,0.00,0.00,0.05,0.00
719,Dec-16,719 42705,57706237,696401,11143505,57009836,0,0,106577713,0,0,53057791,0,3278824,1485751,0,0,0,13309138,0,0,4128716,0,0.06,0.13,0.00,0.00,0.12,0.00,0.00,0.08,0.00
719,Dec-17,719 43070,9357072,0,15920681,9357072,0,0,183747210,0,0,63754260,0,1694215,1599376,0,0,0,17582128,0,0,2972269,0,0.18,0.10,0.00,0.00,0.10,0.00,0.00,0.05,0.00
719,Dec-18,719 43435,15159097,0,15926368,15159097,0,0,158029992,0,0,60780723,0,626995,2075996,0,0,0,19831323,0,0,3334601,0,0.04,0.13,0.00,0.00,0.13,0.00,0.00,0.05,0.00
719,Dec-19,719 43800,17089453,0,14884722,17089453,0,0,186068764,0,0,70143539,0,636958,2000755,0,0,0,20018232,0,0,3734522,0,0.04,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
719,Dec-20,719 44166,0,0,0,0,0,0,0,0,0,0,0,574195,1001175,0,0,0,11260045,0,0,1322857,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
719,Jun-21,719 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
719,Jun-22,719 44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Dec-13,72 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-14,72 41791,33101671,0,48473683,33101671,0,0,268394228,0,0,173806585,0,4715669,4498729,0,0,0,27183446,868174,0,9934165,0,0.14,0.09,0.00,0.00,0.10,0.00,0.00,0.06,0.00
72,Dec-14,72 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-15,72 42156,41014810,0,68933242,41014810,0,0,244617905,0,0,166319665,0,2932462,5905780,0,0,0,30132105,0,0,5760023,0,0.07,0.09,0.00,0.00,0.12,0.00,0.00,0.03,0.00
72,Dec-15,72 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-16,72 42522,22089057,22089057,57576420,0,0,0,288832951,0,0,137827683,0,3594824,6280620,0,0,0,33795591,0,0,6565178,0,0.16,0.11,0.00,0.00,0.12,0.00,0.00,0.05,0.00
72,Jun-17,72 42887,31342391,0,54077885,31342391,0,0,348165749,0,0,128478062,0,765735,5080884,0,0,0,41665288,0,0,8100989,0,0.02,0.09,0.00,0.00,0.12,0.00,0.00,0.06,0.00
72,Dec-17,72 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-18,72 43252,21290582,0,40115820,21290582,0,0,389808995,0,0,142680968,0,2047254,4042128,0,0,0,44712540,0,0,6380891,0,0.10,0.10,0.00,0.00,0.11,0.00,0.00,0.04,0.00
72,Dec-18,72 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-19,72 43617,32531064,32531064,29068898,0,0,0,413299480,0,0,133699174,0,3037797,0,0,0,0,46711749,0,0,6835247,0,0.09,0.00,0.00,0.00,0.11,0.00,0.00,0.05,0.00
72,Dec-19,72 43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-20,72 43983,56635668,0,2010508,56635668,0,0,459910637,0,0,123941601,0,3031492,2135727,0,0,0,51971940,0,0,8130878,0,0.05,1.06,0.00,0.00,0.11,0.00,0.00,0.07,0.00
72,Dec-20,72 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-21,72 44348,64681729,0,0,64681729,0,0,498999451,0,0,159378344,0,2641677,53242,0,0,0,59351296,0,0,5941672,0,0.04,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.00
72,Dec-21,72 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Mar-22,72 44621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,Jun-22,72 44713,34193290,34193290,5427379,0,0,0,552136500,0,0,128819634,0,3073816,396844,0,0,0,65516262,0,0,9489107,0,0.09,0.07,0.00,0.00,0.12,0.00,0.00,0.07,0.00
721,Dec-13,721 41609,0,0,0,0,55597845,0,0,0,0,0,0,0,0,0,7448644,0,0,0,0,0,0,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-14,721 41974,0,0,0,0,62031953,0,0,0,0,0,0,0,0,0,8241279,0,0,0,0,0,0,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-15,721 42339,0,0,0,0,71227304,0,0,0,0,0,0,0,0,0,9461506,0,0,0,0,0,0,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-16,721 42705,0,0,0,0,77562129,0,0,0,0,0,0,0,0,0,8635647,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-17,721 43070,0,0,0,0,106374882,0,0,0,0,0,0,0,0,0,9838413,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-18,721 43435,0,0,0,0,153867070,0,0,0,0,0,0,0,0,0,14284280,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-19,721 43800,0,0,0,0,182611973,0,0,0,0,0,0,0,0,0,16911981,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-20,721 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
721,Apr-21,721 44287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
721,Jun-21,721 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
721,Dec-21,721 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-13,722 41609,0,0,0,0,142853714,0,0,0,0,0,0,0,0,0,14804750,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-14,722 41974,0,0,0,0,158804097,0,0,0,0,0,0,0,0,0,16657276,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
722,Jun-15,722 42156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-15,722 42339,0,0,0,0,183311924,0,0,0,0,0,0,0,0,0,13346255,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-16,722 42705,0,0,0,0,192438965,0,0,0,0,0,0,0,0,0,15754820,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-17,722 43070,0,0,0,0,215502144,0,0,0,0,0,0,0,0,0,19476558,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-18,722 43435,0,0,0,0,256588847,0,0,0,0,0,0,0,0,0,20787781,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-19,722 43800,0,0,0,0,295419252,0,0,0,0,0,0,0,0,0,26560822,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-20,722 44166,0,0,0,0,357022365,0,0,0,0,0,0,0,0,0,24904275,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-21,722 44531,0,0,0,0,375550409,0,0,0,0,0,0,0,0,0,31466647,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
722,Dec-22,722 44896,0,0,0,0,423461070,0,0,0,0,0,0,0,0,0,34947066,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
723,Dec-13,723 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
723,Dec-14,723 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
723,Dec-15,723 42339,195996109,7003452,73692225,188992657,0,0,414694808,0,0,262082788,0,21895947,9369180,0,0,0,47570280,0,0,11893040,0,0.11,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
723,Dec-16,723 42705,272954,272954,621157048,0,0,0,209850409,0,0,233310904,0,19851417,9261914,0,0,0,52839507,0,0,16724390,0,72.73,0.01,0.00,0.00,0.25,0.00,0.00,0.07,0.00
723,Dec-17,723 43070,27137808,0,50211561,27137808,0,0,1007492500,0,0,332715246,0,3826577,8349078,0,0,0,94619789,0,0,15848610,0,0.14,0.17,0.00,0.00,0.09,0.00,0.00,0.05,0.00
723,Dec-18,723 43435,146779685,0,45866263,146779685,0,0,1075045289,0,0,360564207,0,7842988,6162709,0,0,0,114692935,0,0,15930867,0,0.05,0.13,0.00,0.00,0.11,0.00,0.00,0.04,0.00
723,Dec-19,723 43800,121187274,0,35279139,121187274,0,0,1469526773,0,0,472836861,0,9889938,5044355,0,0,0,146257990,0,0,27506429,0,0.08,0.14,0.00,0.00,0.10,0.00,0.00,0.06,0.00
723,Dec-20,723 44166,59130315,0,7258875,59130315,0,0,1824161302,0,0,538177047,0,5421133,1447690,0,0,0,198957923,0,0,22927201,0,0.09,0.20,0.00,0.00,0.11,0.00,0.00,0.04,0.00
723,Dec-21,723 44531,7010404,0,3901026,7010404,0,0,2144045748,40252305,0,625625556,0,1884991,566041,0,0,0,246585952,0,0,23024808,0,0.27,0.15,0.00,0.00,0.12,0.00,0.00,0.04,0.00
723,Dec-22,723 44896,103055123,0,3902312,103055123,0,0,2439740254,35997812,0,564823347,0,3296224,469236,0,0,0,287555581,0,0,38938501,0,0.03,0.12,0.00,0.00,0.12,0.00,0.00,0.07,0.00
727,Dec-13,727 41609,0,0,0,0,218043145,0,0,0,0,0,0,0,0,0,23230812,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
727,Jun-14,727 41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-14,727 41974,0,0,0,0,241102275,0,0,0,0,0,0,0,0,0,26228390,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-15,727 42339,0,0,0,0,270236431,0,0,0,0,0,0,0,0,0,20174098,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-16,727 42705,0,0,0,0,287851851,0,0,0,0,0,0,0,0,0,24196016,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-17,727 43070,0,0,0,0,291615972,0,0,0,0,0,0,0,0,0,28458109,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-18,727 43435,0,0,0,0,302089122,0,0,0,0,0,0,0,0,0,25312024,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-19,727 43800,0,0,0,0,315904092,0,0,0,0,0,0,0,0,0,29460073,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-20,727 44166,0,0,0,0,345650743,0,0,0,0,0,0,0,0,0,25032831,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-21,727 44531,0,0,0,0,381648419,0,0,0,0,0,0,0,0,0,32011021,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
727,Dec-22,727 44896,0,0,0,0,412166777,0,0,0,0,0,0,0,0,0,25396691,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-13,728 41609,0,0,0,0,0,2583208,2878432,0,0,1476119,0,0,0,0,658905,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-14,728 41974,0,0,0,0,0,952528,5585279,0,0,1861759,0,0,0,0,911327,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-15,728 42339,0,0,0,0,0,1061381,6223554,0,0,2074518,0,0,0,0,535432,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-16,728 42705,0,0,0,0,9429975,0,0,0,0,0,0,0,0,0,717707,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-17,728 43070,0,0,0,0,10731879,0,0,0,0,0,0,0,0,0,956226,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-18,728 43435,0,0,0,0,12594216,0,0,0,0,0,0,0,0,0,1114802,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-19,728 43800,0,0,0,0,13725566,0,0,0,0,0,0,0,0,0,1232423,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-20,728 44166,0,0,0,0,10865020,0,0,0,0,0,0,0,0,0,1014187,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-21,728 44531,0,0,0,0,11964153,0,0,0,0,0,0,0,0,0,1193349,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
728,Dec-22,728 44896,0,0,0,0,13269754,0,0,0,0,0,0,0,0,0,973151,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-13,730 41609,0,0,0,0,84117457,0,0,0,0,0,0,0,0,0,3310993,0,0,0,0,0,0,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-14,730 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-18,730 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-19,730 43800,0,0,0,0,126660119,0,0,0,0,0,0,0,0,0,5096898,0,0,0,0,0,0,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-20,730 44166,0,0,0,0,132114835,0,0,0,0,0,0,0,0,0,8049436,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-21,730 44531,0,0,0,0,146490090,0,0,0,0,0,0,0,0,0,7220384,0,0,0,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
730,Dec-22,730 44896,0,0,0,0,144519606,0,0,0,0,0,0,0,0,0,7616908,0,0,0,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
732,Dec-13,732 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-14,732 41791,176888510,0,64181244,176888510,0,0,704943871,60620453,0,455418392,0,12831226,8061160,0,0,0,69173052,-882911,0,16283832,0,0.07,0.13,0.00,0.00,0.10,-0.01,0.00,0.04,0.00
732,Dec-14,732 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-15,732 42156,189204580,189204580,74613651,0,0,0,453069260,53869837,0,316801399,0,25776778,6994959,0,0,0,57228573,0,0,11368166,0,0.14,0.09,0.00,0.00,0.13,0.00,0.00,0.04,0.00
732,Dec-15,732 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-16,732 42522,85608295,0,72418196,85608295,0,0,563490526,42040560,0,256642685,0,22757186,8734474,0,0,0,57271041,0,0,12769754,0,0.27,0.12,0.00,0.00,0.10,0.00,0.00,0.05,0.00
732,Jun-17,732 42887,11002246,0,76500261,11002246,0,0,665154110,51798045,0,278463348,0,3284659,6425165,0,0,0,70016196,0,0,15860123,0,0.30,0.08,0.00,0.00,0.11,0.00,0.00,0.06,0.00
732,Dec-17,732 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-18,732 43252,102217383,102217383,53057559,0,0,0,974009125,87309141,0,371872026,0,5754417,7933527,0,0,0,100806354,0,0,14244321,0,0.06,0.15,0.00,0.00,0.10,0.00,0.00,0.04,0.00
732,Dec-18,732 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-19,732 43617,26841645,0,44340599,26841645,0,0,1123671553,68705480,0,382733838,0,6693980,6197698,0,0,0,111201120,0,0,20998567,0,0.25,0.14,0.00,0.00,0.10,0.00,0.00,0.05,0.00
732,Jun-20,732 43983,37027644,0,7141746,37027644,0,0,1210389494,80875985,0,374970256,0,9791030,3475949,0,0,0,119529822,0,0,21193181,0,0.26,0.49,0.00,0.00,0.10,0.00,0.00,0.06,0.00
732,Dec-20,732 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-21,732 44348,100161945,0,0,100161945,0,0,1408031820,0,0,282604956,0,9033284,980416,0,0,0,150642162,0,0,14192838,0,0.09,0.00,0.00,0.00,0.11,0.00,0.00,0.05,0.00
732,Dec-21,732 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
732,Jun-22,732 44713,18066534,18066534,0,0,0,0,1451154002,0,0,236974245,0,942986,0,0,0,0,182660844,0,0,15785714,0,0.05,0.00,0.00,0.00,0.13,0.00,0.00,0.07,0.00
734,Dec-13,734 41609,0,0,0,0,9915281,0,0,0,0,0,0,0,0,0,1227723,0,0,0,0,0,0,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-14,734 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-15,734 42339,0,0,0,0,11756791,0,0,0,0,0,0,0,0,0,888478,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-16,734 42705,0,0,0,0,13113311,0,0,0,0,0,0,0,0,0,1061494,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-17,734 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-18,734 43435,0,0,0,0,9340448,0,0,0,0,0,0,0,0,0,804313,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-19,734 43800,0,0,0,0,9910181,0,0,0,0,0,0,0,0,0,934141,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-20,734 44166,0,0,0,0,5133379,0,0,0,0,0,0,718278,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-21,734 44531,0,0,0,0,3599970,0,0,0,0,0,0,0,0,0,470601,0,0,0,0,0,0,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
734,Dec-22,734 44896,0,0,0,0,4740107,0,0,0,0,0,0,0,0,0,428381,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
735,Dec-13,735 41609,60529005,0,79869535,60529005,0,0,324850754,0,0,199918471,0,2796503,0,0,0,0,31541924,560367,0,7573316,0,0.05,0.00,0.00,0.00,0.10,0.00,0.00,0.04,0.00
735,Jun-14,735 41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
735,Dec-14,735 41974,35299272,341854,46029053,34957418,0,0,209374786,0,0,151523177,0,2227857,5414541,0,0,0,19671628,0,0,5689700,0,0.06,0.12,0.00,0.00,0.09,0.00,0.00,0.04,0.00
735,Dec-15,735 42339,46749593,0,38749245,46749593,0,0,215415200,0,0,123112421,0,3322954,5013929,0,0,0,24049035,0,0,5538248,0,0.07,0.13,0.00,0.00,0.11,0.00,0.00,0.04,0.00
735,Dec-16,735 42705,11014546,0,37044703,11014546,0,0,277011295,0,0,108336144,0,1586646,2867119,0,0,0,30404399,0,0,7230219,0,0.14,0.08,0.00,0.00,0.11,0.00,0.00,0.07,0.00
